Index, Heading, X, Y, East, North, Velocity
2, -89.761, 200.976, 1758.93, 194.745, 707.059, 51.553
2, -89.7516, 200.978, 1758.48, 194.757, 706.607, 51.6465
2, -89.7465, 200.979, 1758.22, 194.764, 706.353, 51.7398
2, -89.7411, 200.98, 1757.95, 194.772, 706.075, 51.8328
2, -89.7365, 200.981, 1757.71, 194.779, 705.84, 51.9254
2, -89.7313, 200.982, 1757.42, 194.787, 705.553, 52.0178
2, -89.7249, 200.984, 1757.05, 194.797, 705.183, 52.11
2, -89.7208, 200.985, 1756.8, 194.804, 704.934, 52.202
2, -89.7157, 200.986, 1756.48, 194.813, 704.61, 52.2937
2, -89.7119, 200.987, 1756.23, 194.82, 704.361, 52.3852
2, -89.7086, 200.988, 1756, 194.826, 704.132, 52.4765
2, -89.7023, 200.991, 1755.56, 194.839, 703.687, 52.6582
2, -89.699, 200.992, 1755.32, 194.846, 703.451, 52.6582
2, -89.6959, 200.993, 1755.09, 194.852, 703.225, 52.7487
2, -89.6918, 200.994, 1754.8, 194.861, 702.927, 52.8391
2, -89.6895, 200.995, 1754.62, 194.866, 702.748, 52.9293
2, -89.6832, 200.998, 1754.12, 194.88, 702.25, 53.0192
2, -89.6798, 200.999, 1753.83, 194.888, 701.961, 53.1087
2, -89.6772, 201, 1753.6, 194.895, 701.733, 53.1977
2, -89.6742, 201.002, 1753.34, 194.903, 701.467, 53.2865
2, -89.6714, 201.003, 1753.08, 194.91, 701.208, 53.375
2, -89.6675, 201.005, 1752.68, 194.922, 700.816, 53.4632
2, -89.6645, 201.007, 1752.37, 194.931, 700.504, 53.5512
2, -89.6618, 201.009, 1752.08, 194.939, 700.215, 53.639
2, -89.6602, 201.01, 1751.91, 194.944, 700.04, 53.7264
2, -89.6579, 201.011, 1751.66, 194.951, 699.791, 53.8136
2, -89.6557, 201.013, 1751.41, 194.959, 699.54, 53.9004
2, -89.6512, 201.016, 1750.83, 194.976, 698.963, 54.0731
2, -89.6495, 201.017, 1750.61, 194.982, 698.74, 54.0731
2, -89.6483, 201.018, 1750.44, 194.987, 698.576, 54.1591
2, -89.646, 201.02, 1750.11, 194.997, 698.239, 54.2449
2, -89.6434, 201.023, 1749.69, 195.009, 697.82, 54.3304
2, -89.6414, 201.025, 1749.35, 195.019, 697.481, 54.4157
2, -89.64, 201.027, 1749.07, 195.028, 697.207, 54.5005
2, -89.6389, 201.028, 1748.85, 195.034, 696.983, 54.5858
2, -89.6376, 201.03, 1748.55, 195.043, 696.687, 54.6851
2, -89.6361, 201.032, 1748.16, 195.055, 696.297, 54.8046
2, -89.6351, 201.034, 1747.89, 195.062, 696.028, 54.9387
2, -89.6342, 201.036, 1747.55, 195.073, 695.683, 55.079
2, -89.6339, 201.037, 1747.36, 195.078, 695.491, 55.2187
2, -89.6334, 201.039, 1747.03, 195.088, 695.162, 55.3537
2, -89.6331, 201.042, 1746.63, 195.1, 694.766, 55.4778
2, -89.633, 201.044, 1746.31, 195.11, 694.442, 55.5918
2, -89.633, 201.046, 1746, 195.119, 694.132, 55.6995
2, -89.633, 201.047, 1745.78, 195.125, 693.915, 55.8037
2, -89.633, 201.049, 1745.51, 195.133, 693.646, 55.9068
2, -89.6331, 201.051, 1745.05, 195.147, 693.187, 56.0104
2, -89.6333, 201.053, 1744.76, 195.156, 692.892, 56.1162
2, -89.6335, 201.055, 1744.5, 195.164, 692.631, 56.2239
2, -89.6338, 201.056, 1744.28, 195.17, 692.419, 56.3323
2, -89.6341, 201.058, 1744.02, 195.178, 692.151, 56.4398
2, -89.635, 201.061, 1743.45, 195.195, 691.59, 56.6499
2, -89.6356, 201.063, 1743.15, 195.204, 691.287, 56.7529
2, -89.636, 201.065, 1742.92, 195.21, 691.058, 56.7529
2, -89.6366, 201.066, 1742.67, 195.218, 690.809, 56.8538
2, -89.6374, 201.068, 1742.35, 195.227, 690.487, 56.9526
2, -89.6385, 201.071, 1741.96, 195.239, 690.098, 57.0494
2, -89.6397, 201.073, 1741.64, 195.249, 689.772, 57.1449
2, -89.6408, 201.075, 1741.31, 195.258, 689.445, 57.2397
2, -89.6416, 201.076, 1741.12, 195.264, 689.253, 57.3339
2, -89.643, 201.078, 1740.79, 195.274, 688.926, 57.4276
2, -89.6449, 201.081, 1740.36, 195.287, 688.494, 57.5206
2, -89.6465, 201.083, 1740.02, 195.297, 688.157, 57.6127
2, -89.6481, 201.084, 1739.73, 195.305, 687.864, 57.7038
2, -89.6491, 201.086, 1739.54, 195.311, 687.674, 57.7938
2, -89.6511, 201.088, 1739.17, 195.322, 687.306, 57.8822
2, -89.6535, 201.091, 1738.69, 195.336, 686.831, 58.055
2, -89.6554, 201.093, 1738.31, 195.347, 686.445, 58.1393
2, -89.6566, 201.094, 1738.05, 195.355, 686.191, 58.1393
2, -89.6573, 201.095, 1737.91, 195.359, 686.049, 58.2223
2, -89.6588, 201.097, 1737.6, 195.368, 685.74, 58.3043
2, -89.6613, 201.1, 1737.1, 195.383, 685.239, 58.3851
2, -89.6627, 201.102, 1736.8, 195.392, 684.936, 58.4648
2, -89.6645, 201.104, 1736.42, 195.403, 684.562, 58.6215
2, -89.666, 201.106, 1736.11, 195.412, 684.245, 58.6215
2, -89.6668, 201.107, 1735.93, 195.417, 684.065, 58.6986
2, -89.6683, 201.109, 1735.62, 195.426, 683.756, 58.7749
2, -89.6704, 201.111, 1735.16, 195.44, 683.296, 58.8499
2, -89.6718, 201.113, 1734.86, 195.448, 683.002, 58.9237
2, -89.6733, 201.114, 1734.56, 195.457, 682.705, 58.9967
2, -89.6748, 201.116, 1734.25, 195.466, 682.392, 59.0688
2, -89.6759, 201.118, 1734.01, 195.473, 682.151, 59.1399
2, -89.6775, 201.119, 1733.69, 195.482, 681.833, 59.2099
2, -89.6797, 201.122, 1733.22, 195.496, 681.359, 59.2789
2, -89.6809, 201.123, 1732.97, 195.503, 681.113, 59.3457
2, -89.6825, 201.125, 1732.64, 195.513, 680.781, 59.3937
2, -89.6837, 201.127, 1732.37, 195.521, 680.515, 59.4216
2, -89.6863, 201.13, 1731.83, 195.536, 679.971, 59.4642
2, -89.688, 201.131, 1731.49, 195.546, 679.632, 59.4902
2, -89.6892, 201.133, 1731.24, 195.553, 679.377, 59.4902
2, -89.69, 201.134, 1731.06, 195.559, 679.199, 59.5185
2, -89.6918, 201.136, 1730.7, 195.569, 678.841, 59.5482
2, -89.693, 201.137, 1730.44, 195.576, 678.581, 59.5826
2, -89.6958, 201.14, 1729.87, 195.593, 678.014, 59.6202
2, -89.6972, 201.141, 1729.59, 195.601, 677.736, 59.6586
2, -89.6988, 201.143, 1729.28, 195.61, 677.426, 59.696
2, -89.6997, 201.144, 1729.08, 195.615, 677.227, 59.7322
2, -89.7025, 201.147, 1728.52, 195.631, 676.663, 59.7674
2, -89.7039, 201.148, 1728.25, 195.639, 676.391, 59.8022
2, -89.7054, 201.15, 1727.95, 195.648, 676.097, 59.8371
2, -89.7068, 201.151, 1727.61, 195.657, 675.752, 59.8725
2, -89.7076, 201.152, 1727.42, 195.663, 675.565, 59.9084
2, -89.7094, 201.155, 1726.9, 195.678, 675.039, 59.9443
2, -89.7102, 201.156, 1726.64, 195.685, 674.782, 59.9805
2, -89.7111, 201.158, 1726.29, 195.695, 674.438, 60.0169
2, -89.7116, 201.159, 1726.08, 195.701, 674.228, 60.0534
2, -89.7125, 201.161, 1725.69, 195.712, 673.835, 60.0897
2, -89.7133, 201.163, 1725.19, 195.726, 673.338, 60.126
2, -89.7136, 201.165, 1724.93, 195.734, 673.077, 60.1623
2, -89.7138, 201.166, 1724.62, 195.743, 672.761, 60.1988
2, -89.714, 201.168, 1724.3, 195.752, 672.441, 60.2354
2, -89.7141, 201.169, 1724.1, 195.757, 672.242, 60.272
2, -89.714, 201.171, 1723.56, 195.773, 671.703, 60.3087
2, -89.7138, 201.173, 1723.21, 195.783, 671.351, 60.3455
2, -89.7136, 201.174, 1722.89, 195.792, 671.034, 60.3823
2, -89.7134, 201.176, 1722.67, 195.798, 670.817, 60.4192
2, -89.7132, 201.177, 1722.42, 195.805, 670.567, 60.4561
2, -89.7126, 201.18, 1721.83, 195.822, 669.974, 60.5303
2, -89.7123, 201.181, 1721.52, 195.83, 669.671, 60.5303
2, -89.712, 201.182, 1721.26, 195.838, 669.404, 60.5674
2, -89.7118, 201.184, 1721.02, 195.845, 669.162, 60.6044
2, -89.7113, 201.185, 1720.67, 195.855, 668.812, 60.6414
2, -89.7108, 201.187, 1720.34, 195.864, 668.489, 60.6784
2, -89.7102, 201.188, 1720.03, 195.873, 668.179, 60.7155
2, -89.7095, 201.19, 1719.67, 195.883, 667.817, 60.7526
2, -89.7084, 201.193, 1719.2, 195.896, 667.352, 60.7898
2, -89.7075, 201.194, 1718.86, 195.906, 667.005, 60.827
2, -89.7066, 201.196, 1718.55, 195.915, 666.701, 60.8642
2, -89.7059, 201.197, 1718.34, 195.921, 666.483, 60.9014
2, -89.705, 201.198, 1718.05, 195.929, 666.2, 60.9386
2, -89.7028, 201.201, 1717.42, 195.947, 665.571, 61.0131
2, -89.7015, 201.203, 1717.07, 195.957, 665.22, 61.0503
2, -89.7007, 201.204, 1716.83, 195.964, 664.983, 61.0503
2, -89.6999, 201.205, 1716.61, 195.97, 664.754, 61.0874
2, -89.6987, 201.207, 1716.26, 195.98, 664.409, 61.1246
2, -89.6974, 201.209, 1715.82, 195.993, 663.969, 61.1618
2, -89.6963, 201.211, 1715.44, 196.004, 663.594, 61.1989
2, -89.6956, 201.213, 1715.14, 196.012, 663.287, 61.236
2, -89.6952, 201.214, 1714.94, 196.018, 663.092, 61.2731
2, -89.6946, 201.215, 1714.65, 196.026, 662.796, 61.3102
2, -89.6936, 201.218, 1714.1, 196.042, 662.25, 61.3471
2, -89.6931, 201.22, 1713.77, 196.052, 661.918, 61.3839
2, -89.6925, 201.222, 1713.43, 196.061, 661.579, 61.4206
2, -89.6921, 201.223, 1713.16, 196.069, 661.308, 61.4572
2, -89.6918, 201.224, 1712.93, 196.076, 661.083, 61.4938
2, -89.6912, 201.227, 1712.36, 196.092, 660.509, 61.5303
2, -89.691, 201.229, 1712.06, 196.101, 660.209, 61.5667
2, -89.6908, 201.23, 1711.79, 196.108, 659.943, 61.6032
2, -89.6906, 201.232, 1711.52, 196.116, 659.675, 61.6395
2, -89.6902, 201.234, 1711.14, 196.127, 659.293, 61.6757
2, -89.6899, 201.236, 1710.66, 196.141, 658.81, 61.7118
2, -89.6896, 201.238, 1710.34, 196.15, 658.494, 61.7479
2, -89.6895, 201.24, 1710, 196.16, 658.151, 61.7839
2, -89.6894, 201.241, 1709.74, 196.168, 657.889, 61.8198
2, -89.6894, 201.242, 1709.53, 196.174, 657.682, 61.8556
2, -89.6895, 201.246, 1708.9, 196.192, 657.055, 61.9267
2, -89.6896, 201.247, 1708.56, 196.201, 656.717, 61.9622
2, -89.6897, 201.248, 1708.36, 196.207, 656.509, 61.9622
2, -89.6897, 201.25, 1708.11, 196.214, 656.264, 61.9976
2, -89.6897, 201.252, 1707.72, 196.226, 655.871, 62.0329
2, -89.6898, 201.255, 1707.19, 196.241, 655.344, 62.1032
2, -89.6898, 201.256, 1706.85, 196.251, 655.004, 62.1032
2, -89.6899, 201.258, 1706.56, 196.259, 654.716, 62.1381
2, -89.6901, 201.26, 1706.25, 196.268, 654.401, 62.1728
2, -89.6903, 201.261, 1705.94, 196.277, 654.089, 62.2073
2, -89.6906, 201.264, 1705.46, 196.291, 653.619, 62.2418
2, -89.6908, 201.265, 1705.17, 196.299, 653.323, 62.2761
2, -89.6911, 201.267, 1704.83, 196.309, 652.985, 62.3103
2, -89.6914, 201.269, 1704.52, 196.318, 652.673, 62.3445
2, -89.6915, 201.269, 1704.36, 196.322, 652.514, 62.3785
2, -89.692, 201.272, 1703.79, 196.339, 651.946, 62.4123
2, -89.6924, 201.274, 1703.49, 196.347, 651.648, 62.4461
2, -89.6927, 201.276, 1703.15, 196.357, 651.308, 62.4798
2, -89.6929, 201.277, 1702.91, 196.364, 651.06, 62.5133
2, -89.6931, 201.279, 1702.49, 196.376, 650.641, 62.5468
2, -89.6933, 201.282, 1701.99, 196.391, 650.149, 62.6134
2, -89.6934, 201.284, 1701.62, 196.401, 649.771, 62.6465
2, -89.6935, 201.285, 1701.31, 196.41, 649.463, 62.6465
2, -89.6936, 201.286, 1701.12, 196.416, 649.274, 62.6795
2, -89.6937, 201.288, 1700.75, 196.426, 648.911, 62.7122
2, -89.6938, 201.29, 1700.41, 196.436, 648.571, 62.7447
2, -89.694, 201.293, 1699.92, 196.45, 648.072, 62.7771
2, -89.694, 201.294, 1699.69, 196.457, 647.848, 62.8094
2, -89.694, 201.296, 1699.38, 196.466, 647.54, 62.8417
2, -89.694, 201.297, 1699.1, 196.474, 647.255, 62.8739
2, -89.694, 201.299, 1698.72, 196.485, 646.88, 62.9059
2, -89.694, 201.302, 1698.15, 196.501, 646.307, 62.9695
2, -89.694, 201.303, 1697.89, 196.509, 646.043, 62.9695
2, -89.694, 201.304, 1697.68, 196.514, 645.841, 63.001
2, -89.6939, 201.307, 1697.26, 196.526, 645.423, 63.0325
2, -89.6939, 201.309, 1696.79, 196.54, 644.945, 63.0637
2, -89.6938, 201.311, 1696.5, 196.549, 644.655, 63.0947
2, -89.6938, 201.312, 1696.17, 196.558, 644.329, 63.1253
2, -89.6938, 201.313, 1695.93, 196.565, 644.092, 63.1558
2, -89.6938, 201.315, 1695.6, 196.574, 643.757, 63.1862
2, -89.6938, 201.318, 1695.03, 196.591, 643.187, 63.2164
2, -89.6941, 201.32, 1694.75, 196.599, 642.906, 63.2465
2, -89.6944, 201.322, 1694.33, 196.611, 642.488, 63.2765
2, -89.6948, 201.323, 1694.04, 196.619, 642.201, 63.3062
2, -89.6952, 201.324, 1693.83, 196.625, 641.99, 63.3359
2, -89.6957, 201.326, 1693.58, 196.632, 641.742, 63.3655
2, -89.6973, 201.329, 1692.96, 196.65, 641.125, 63.3948
2, -89.6983, 201.331, 1692.63, 196.66, 640.79, 63.4239
2, -89.6995, 201.333, 1692.27, 196.67, 640.434, 63.453
2, -89.7002, 201.334, 1692.07, 196.676, 640.235, 63.4818
2, -89.7022, 201.337, 1691.5, 196.692, 639.665, 63.5102
2, -89.7035, 201.338, 1691.19, 196.701, 639.349, 63.5383
2, -89.7052, 201.34, 1690.79, 196.712, 638.955, 63.5662
2, -89.706, 201.341, 1690.61, 196.718, 638.768, 63.594
2, -89.7076, 201.343, 1690.25, 196.728, 638.408, 63.6216
2, -89.7102, 201.346, 1689.7, 196.744, 637.863, 63.6765
2, -89.7115, 201.347, 1689.43, 196.751, 637.587, 63.6765
2, -89.7128, 201.348, 1689.15, 196.759, 637.314, 63.7036
2, -89.7144, 201.35, 1688.83, 196.768, 636.992, 63.7307
2, -89.7157, 201.351, 1688.56, 196.776, 636.724, 63.7577
2, -89.7174, 201.353, 1688.18, 196.787, 636.347, 63.7845
2, -89.7196, 201.356, 1687.68, 196.801, 635.846, 63.8111
2, -89.7208, 201.357, 1687.37, 196.81, 635.53, 63.8377
2, -89.722, 201.359, 1687.02, 196.82, 635.182, 63.8639
2, -89.7231, 201.36, 1686.68, 196.829, 634.839, 63.89
2, -89.7247, 201.363, 1686.15, 196.844, 634.31, 63.9416
2, -89.7255, 201.365, 1685.79, 196.854, 633.956, 63.967
2, -89.726, 201.366, 1685.56, 196.861, 633.729, 63.967
2, -89.7266, 201.367, 1685.26, 196.87, 633.42, 63.9924
2, -89.7273, 201.369, 1684.92, 196.879, 633.086, 64.0178
2, -89.7276, 201.37, 1684.73, 196.885, 632.889, 64.0429
2, -89.7284, 201.373, 1684.04, 196.904, 632.203, 64.0929
2, -89.7287, 201.374, 1683.7, 196.913, 631.866, 64.0929
2, -89.7289, 201.375, 1683.49, 196.919, 631.652, 64.1176
2, -89.729, 201.377, 1683.13, 196.929, 631.298, 64.1422
2, -89.7291, 201.378, 1682.83, 196.938, 630.991, 64.1664
2, -89.7291, 201.381, 1682.28, 196.953, 630.447, 64.1905
2, -89.7291, 201.382, 1681.97, 196.962, 630.133, 64.2145
2, -89.7291, 201.384, 1681.68, 196.97, 629.841, 64.2385
2, -89.7289, 201.385, 1681.32, 196.981, 629.481, 64.2623
2, -89.7287, 201.387, 1681.09, 196.987, 629.255, 64.2858
2, -89.7279, 201.389, 1680.51, 197.003, 628.677, 64.3092
2, -89.7271, 201.391, 1680.08, 197.015, 628.248, 64.3552
2, -89.7263, 201.393, 1679.78, 197.024, 627.95, 64.3551
2, -89.7261, 201.393, 1679.7, 197.026, 627.862, 64.3779
2, -89.7249, 201.395, 1679.24, 197.039, 627.408, 64.4006
2, -89.7236, 201.397, 1678.76, 197.053, 626.925, 64.4231
2, -89.7227, 201.399, 1678.43, 197.062, 626.602, 64.4453
2, -89.7217, 201.401, 1678.09, 197.071, 626.261, 64.4674
2, -89.7207, 201.402, 1677.71, 197.082, 625.878, 64.4893
2, -89.7195, 201.404, 1677.27, 197.095, 625.435, 64.5111
2, -89.7185, 201.406, 1676.9, 197.105, 625.071, 64.5328
2, -89.7176, 201.408, 1676.59, 197.114, 624.763, 64.5543
2, -89.7169, 201.409, 1676.35, 197.121, 624.515, 64.5755
2, -89.7161, 201.41, 1676.06, 197.129, 624.224, 64.5966
2, -89.7149, 201.412, 1675.67, 197.14, 623.835, 64.6175
2, -89.713, 201.415, 1675.1, 197.156, 623.268, 64.6382
2, -89.712, 201.416, 1674.81, 197.165, 622.976, 64.6588
2, -89.7109, 201.418, 1674.51, 197.173, 622.676, 64.679
2, -89.7096, 201.419, 1674.17, 197.183, 622.338, 64.699
2, -89.7088, 201.421, 1673.95, 197.189, 622.122, 64.719
2, -89.7067, 201.424, 1673.35, 197.206, 621.515, 64.7388
2, -89.7057, 201.425, 1673.01, 197.216, 621.184, 64.7585
2, -89.7046, 201.427, 1672.65, 197.226, 620.825, 64.7782
2, -89.7037, 201.429, 1672.35, 197.235, 620.518, 64.7976
2, -89.7031, 201.43, 1672.11, 197.241, 620.282, 64.8166
2, -89.7016, 201.433, 1671.54, 197.258, 619.715, 64.8353
2, -89.7007, 201.434, 1671.2, 197.267, 619.374, 64.8538
2, -89.6997, 201.436, 1670.85, 197.277, 619.024, 64.8722
2, -89.699, 201.438, 1670.58, 197.285, 618.755, 64.8905
2, -89.6984, 201.439, 1670.34, 197.292, 618.513, 64.9087
2, -89.6968, 201.442, 1669.75, 197.309, 617.926, 64.9268
2, -89.6959, 201.444, 1669.37, 197.32, 617.546, 64.9447
2, -89.6952, 201.446, 1669.04, 197.329, 617.212, 64.9625
2, -89.6948, 201.447, 1668.84, 197.335, 617.014, 64.9803
2, -89.694, 201.449, 1668.45, 197.346, 616.619, 64.9977
2, -89.6931, 201.451, 1667.92, 197.362, 616.094, 65.0149
2, -89.6926, 201.453, 1667.63, 197.37, 615.805, 65.032
2, -89.6919, 201.455, 1667.24, 197.381, 615.416, 65.0488
2, -89.6914, 201.456, 1666.95, 197.39, 615.118, 65.0655
2, -89.691, 201.458, 1666.67, 197.398, 614.843, 65.0822
2, -89.6903, 201.461, 1666.16, 197.412, 614.331, 65.0985
2, -89.69, 201.462, 1665.81, 197.422, 613.98, 65.1147
2, -89.6897, 201.465, 1665.37, 197.435, 613.539, 65.1307
2, -89.6895, 201.466, 1665.15, 197.441, 613.324, 65.1466
2, -89.6893, 201.468, 1664.82, 197.451, 612.998, 65.1623
2, -89.6889, 201.471, 1664.27, 197.467, 612.441, 65.1936
2, -89.6885, 201.473, 1663.87, 197.478, 612.046, 65.2091
2, -89.6883, 201.474, 1663.61, 197.486, 611.782, 65.2091
2, -89.6882, 201.475, 1663.43, 197.491, 611.606, 65.2246
2, -89.6879, 201.477, 1663, 197.503, 611.177, 65.2401
2, -89.6875, 201.48, 1662.47, 197.519, 610.648, 65.2552
2, -89.6873, 201.482, 1662.16, 197.528, 610.336, 65.2701
2, -89.687, 201.483, 1661.84, 197.537, 610.019, 65.2848
2, -89.6868, 201.485, 1661.49, 197.547, 609.664, 65.2994
2, -89.6867, 201.487, 1661.2, 197.555, 609.377, 65.3139
2, -89.6867, 201.49, 1660.69, 197.57, 608.87, 65.3282
2, -89.6868, 201.491, 1660.39, 197.579, 608.563, 65.3424
2, -89.6868, 201.493, 1660.04, 197.589, 608.215, 65.3563
2, -89.6869, 201.495, 1659.65, 197.6, 607.828, 65.3702
2, -89.6869, 201.496, 1659.47, 197.605, 607.649, 65.3838
2, -89.687, 201.499, 1658.96, 197.62, 607.133, 65.3974
2, -89.6872, 201.501, 1658.49, 197.633, 606.67, 65.4109
2, -89.6872, 201.503, 1658.17, 197.643, 606.351, 65.4243
2, -89.6873, 201.505, 1657.86, 197.652, 606.038, 65.4375
2, -89.6873, 201.506, 1657.58, 197.66, 605.756, 65.4504
2, -89.6873, 201.508, 1657.32, 197.667, 605.493, 65.4631
2, -89.6876, 201.511, 1656.72, 197.685, 604.898, 65.4756
2, -89.6878, 201.513, 1656.34, 197.696, 604.518, 65.4879
2, -89.688, 201.514, 1656.06, 197.704, 604.234, 65.5001
2, -89.6883, 201.516, 1655.74, 197.713, 603.918, 65.5121
2, -89.6891, 201.519, 1655.17, 197.729, 603.345, 65.5359
2, -89.6897, 201.521, 1654.85, 197.739, 603.026, 65.5359
2, -89.6901, 201.522, 1654.58, 197.746, 602.759, 65.5476
2, -89.6908, 201.524, 1654.23, 197.756, 602.407, 65.5593
2, -89.6915, 201.526, 1653.91, 197.766, 602.086, 65.5707
2, -89.693, 201.529, 1653.36, 197.782, 601.538, 65.5929
2, -89.694, 201.53, 1653.07, 197.79, 601.248, 65.5929
2, -89.6953, 201.532, 1652.76, 197.799, 600.942, 65.6037
2, -89.6966, 201.533, 1652.45, 197.808, 600.63, 65.6145
2, -89.6979, 201.535, 1652.16, 197.816, 600.336, 65.625
2, -89.7006, 201.538, 1651.57, 197.833, 599.748, 65.6355
2, -89.702, 201.54, 1651.27, 197.842, 599.451, 65.6459
2, -89.7035, 201.541, 1650.96, 197.851, 599.136, 65.6561
2, -89.7049, 201.543, 1650.68, 197.859, 598.857, 65.6663
2, -89.7072, 201.545, 1650.26, 197.871, 598.441, 65.6764
2, -89.7098, 201.547, 1649.77, 197.884, 597.955, 65.6865
2, -89.7119, 201.549, 1649.4, 197.895, 597.585, 65.6965
2, -89.7137, 201.551, 1649.08, 197.904, 597.257, 65.7065
2, -89.7149, 201.552, 1648.85, 197.911, 597.028, 65.7163
2, -89.7165, 201.553, 1648.55, 197.919, 596.731, 65.7259
2, -89.7199, 201.556, 1647.95, 197.936, 596.132, 65.7358
2, -89.7217, 201.558, 1647.61, 197.946, 595.789, 65.7454
2, -89.7236, 201.56, 1647.22, 197.957, 595.404, 65.7556
2, -89.7245, 201.561, 1647.02, 197.963, 595.206, 65.7633
2, -89.726, 201.563, 1646.63, 197.974, 594.812, 65.7736
2, -89.727, 201.564, 1646.37, 197.981, 594.553, 65.7635
2, -89.7296, 201.566, 1645.79, 197.997, 593.976, 65.783
2, -89.7301, 201.568, 1645.52, 198.005, 593.699, 65.8059
2, -89.7304, 201.569, 1645.16, 198.015, 593.34, 65.8148
2, -89.7305, 201.571, 1644.81, 198.025, 592.988, 65.8153
2, -89.7304, 201.573, 1644.29, 198.04, 592.472, 65.8149
2, -89.7303, 201.575, 1643.94, 198.05, 592.119, 65.8151
2, -89.7303, 201.576, 1643.62, 198.059, 591.801, 65.8211
2, -89.7297, 201.578, 1643.36, 198.066, 591.543, 65.8048
2, -89.7285, 201.579, 1643.02, 198.075, 591.208, 65.8096
2, -89.7271, 201.582, 1642.39, 198.093, 590.579, 65.8618
2, -89.7263, 201.584, 1642.07, 198.102, 590.252, 65.8618
2, -89.7256, 201.585, 1641.87, 198.108, 590.051, 65.8814
2, -89.7241, 201.586, 1641.5, 198.118, 589.682, 65.8924
2, -89.7224, 201.588, 1641.14, 198.128, 589.327, 65.8988
2, -89.7198, 201.59, 1640.65, 198.142, 588.832, 65.9041
2, -89.7177, 201.592, 1640.3, 198.152, 588.483, 65.9081
2, -89.715, 201.594, 1639.91, 198.163, 588.095, 65.9112
2, -89.7131, 201.595, 1639.65, 198.17, 587.835, 65.9143
2, -89.7112, 201.596, 1639.39, 198.178, 587.58, 65.9187
2, -89.7084, 201.598, 1639.05, 198.187, 587.24, 65.9243
2, -89.703, 201.601, 1638.45, 198.205, 586.632, 65.9304
2, -89.7003, 201.602, 1638.15, 198.213, 586.331, 65.9366
2, -89.697, 201.604, 1637.79, 198.223, 585.978, 65.9428
2, -89.6949, 201.605, 1637.57, 198.23, 585.752, 65.9489
2, -89.689, 201.609, 1636.91, 198.248, 585.096, 65.961
2, -89.6863, 201.61, 1636.59, 198.258, 584.776, 65.961
2, -89.6839, 201.612, 1636.29, 198.266, 584.472, 65.9667
2, -89.6815, 201.613, 1635.97, 198.275, 584.16, 65.9723
2, -89.6793, 201.615, 1635.65, 198.285, 583.841, 65.9777
2, -89.6758, 201.618, 1635.08, 198.301, 583.271, 65.9883
2, -89.6737, 201.62, 1634.73, 198.311, 582.913, 65.9933
2, -89.6721, 201.622, 1634.42, 198.32, 582.607, 65.9933
2, -89.6709, 201.623, 1634.2, 198.327, 582.385, 65.9981
2, -89.6691, 201.625, 1633.82, 198.338, 582.004, 66.0029
2, -89.6665, 201.628, 1633.26, 198.354, 581.445, 66.012
2, -89.6653, 201.63, 1632.97, 198.363, 581.154, 66.012
2, -89.6642, 201.632, 1632.68, 198.371, 580.873, 66.0164
2, -89.6626, 201.634, 1632.24, 198.384, 580.433, 66.0208
2, -89.6617, 201.636, 1631.93, 198.393, 580.122, 66.0252
2, -89.6609, 201.638, 1631.63, 198.402, 579.823, 66.0296
2, -89.6599, 201.64, 1631.17, 198.415, 579.361, 66.0339
2, -89.6595, 201.643, 1630.78, 198.427, 578.965, 66.0383
2, -89.6592, 201.645, 1630.42, 198.437, 578.607, 66.0426
2, -89.6591, 201.646, 1630.17, 198.445, 578.362, 66.0468
2, -89.6592, 201.649, 1629.66, 198.46, 577.85, 66.0509
2, -89.6594, 201.651, 1629.31, 198.47, 577.497, 66.055
2, -89.6599, 201.653, 1629, 198.479, 577.19, 66.0592
2, -89.6607, 201.655, 1628.69, 198.488, 576.883, 66.0632
2, -89.6619, 201.657, 1628.31, 198.499, 576.496, 66.0672
2, -89.6644, 201.66, 1627.77, 198.515, 575.957, 66.0709
2, -89.6663, 201.662, 1627.45, 198.525, 575.639, 66.0744
2, -89.6686, 201.664, 1627.08, 198.535, 575.274, 66.0778
2, -89.6703, 201.666, 1626.86, 198.542, 575.052, 66.0811
2, -89.6729, 201.667, 1626.56, 198.551, 574.747, 66.0844
2, -89.6787, 201.671, 1625.95, 198.568, 574.145, 66.0876
2, -89.6821, 201.672, 1625.64, 198.577, 573.832, 66.0907
2, -89.6865, 201.675, 1625.25, 198.589, 573.443, 66.0939
2, -89.6902, 201.676, 1624.94, 198.598, 573.132, 66.0969
2, -89.693, 201.678, 1624.7, 198.605, 572.893, 66.1
2, -89.7006, 201.681, 1624.08, 198.623, 572.276, 66.1061
2, -89.7046, 201.683, 1623.75, 198.632, 571.948, 66.1061
2, -89.7083, 201.684, 1623.46, 198.64, 571.652, 66.1091
2, -89.7123, 201.686, 1623.15, 198.649, 571.339, 66.1121
2, -89.7154, 201.687, 1622.91, 198.656, 571.099, 66.1149
2, -89.7198, 201.689, 1622.56, 198.666, 570.759, 66.1176
2, -89.7278, 201.691, 1621.97, 198.683, 570.166, 66.1203
2, -89.7326, 201.693, 1621.63, 198.693, 569.821, 66.1229
2, -89.7376, 201.695, 1621.25, 198.703, 569.445, 66.1253
2, -89.7412, 201.696, 1620.96, 198.711, 569.159, 66.1275
2, -89.7474, 201.698, 1620.46, 198.725, 568.654, 66.1295
