Index, Heading, X, Y, East, North, Velocity
3, -89.6555, 204.643, 1756.27, 198.473, 704.484, 53.4685
3, -89.6565, 204.644, 1756.04, 198.48, 704.254, 53.5771
3, -89.6581, 204.646, 1755.57, 198.493, 703.784, 53.6856
3, -89.6588, 204.648, 1755.3, 198.501, 703.521, 53.7942
3, -89.6596, 204.649, 1755.02, 198.509, 703.231, 53.9028
3, -89.6602, 204.651, 1754.77, 198.516, 702.986, 54.0114
3, -89.6609, 204.652, 1754.47, 198.525, 702.688, 54.12
3, -89.6614, 204.654, 1754.09, 198.536, 702.303, 54.2286
3, -89.6617, 204.656, 1753.83, 198.543, 702.044, 54.3372
3, -89.662, 204.657, 1753.49, 198.553, 701.706, 54.4457
3, -89.6624, 204.659, 1753.23, 198.561, 701.447, 54.5542
3, -89.6627, 204.66, 1752.99, 198.568, 701.209, 54.6642
3, -89.6634, 204.663, 1752.53, 198.581, 700.745, 54.928
3, -89.6635, 204.664, 1752.28, 198.588, 700.499, 54.928
3, -89.6633, 204.665, 1752.05, 198.595, 700.263, 55.0796
3, -89.6625, 204.667, 1751.73, 198.604, 699.951, 55.2366
3, -89.6618, 204.668, 1751.55, 198.609, 699.764, 55.3934
3, -89.6593, 204.67, 1751.02, 198.624, 699.243, 55.5465
3, -89.6581, 204.672, 1750.72, 198.633, 698.939, 55.6928
3, -89.6575, 204.673, 1750.48, 198.64, 698.7, 55.8329
3, -89.6571, 204.674, 1750.2, 198.648, 698.421, 55.9686
3, -89.6571, 204.676, 1749.93, 198.655, 698.15, 56.101
3, -89.6579, 204.678, 1749.52, 198.667, 697.736, 56.2315
3, -89.6591, 204.68, 1749.19, 198.677, 697.408, 56.3613
3, -89.6604, 204.681, 1748.88, 198.686, 697.104, 56.4914
3, -89.6613, 204.682, 1748.7, 198.691, 696.919, 56.622
3, -89.6625, 204.684, 1748.44, 198.699, 696.657, 56.7527
3, -89.6638, 204.685, 1748.17, 198.706, 696.393, 56.8829
3, -89.6674, 204.688, 1747.56, 198.724, 695.783, 57.1412
3, -89.6689, 204.69, 1747.33, 198.731, 695.547, 57.1412
3, -89.6701, 204.691, 1747.15, 198.736, 695.374, 57.2689
3, -89.6724, 204.693, 1746.8, 198.746, 695.018, 57.3951
3, -89.6749, 204.695, 1746.35, 198.759, 694.574, 57.5198
3, -89.6768, 204.697, 1746, 198.769, 694.216, 57.6434
3, -89.6783, 204.698, 1745.7, 198.777, 693.925, 57.7656
3, -89.6794, 204.699, 1745.47, 198.784, 693.687, 57.8868
3, -89.6808, 204.701, 1745.15, 198.793, 693.373, 58.0068
3, -89.6827, 204.703, 1744.74, 198.805, 692.959, 58.1257
3, -89.6841, 204.705, 1744.45, 198.813, 692.675, 58.2438
3, -89.6859, 204.706, 1744.09, 198.824, 692.308, 58.361
3, -89.6869, 204.708, 1743.88, 198.829, 692.105, 58.4772
3, -89.6885, 204.709, 1743.54, 198.839, 691.757, 58.5926
3, -89.6907, 204.711, 1743.12, 198.851, 691.338, 58.7071
3, -89.6925, 204.713, 1742.77, 198.861, 690.994, 58.8206
3, -89.6945, 204.715, 1742.44, 198.87, 690.667, 58.9333
3, -89.6959, 204.716, 1742.22, 198.877, 690.438, 59.0452
3, -89.6978, 204.717, 1741.93, 198.885, 690.153, 59.1563
3, -89.7012, 204.72, 1741.44, 198.899, 689.667, 59.2665
3, -89.7034, 204.721, 1741.13, 198.908, 689.355, 59.3759
3, -89.7054, 204.723, 1740.86, 198.916, 689.079, 59.4845
3, -89.7071, 204.724, 1740.63, 198.922, 688.854, 59.5922
3, -89.7093, 204.725, 1740.35, 198.93, 688.571, 59.6991
3, -89.7141, 204.728, 1739.75, 198.947, 687.978, 59.9103
3, -89.7168, 204.73, 1739.43, 198.956, 687.658, 60.0147
3, -89.719, 204.731, 1739.19, 198.963, 687.415, 60.0147
3, -89.7212, 204.732, 1738.93, 198.97, 687.152, 60.1182
3, -89.7239, 204.734, 1738.59, 198.98, 686.811, 60.221
3, -89.7271, 204.735, 1738.18, 198.992, 686.399, 60.3229
3, -89.7296, 204.737, 1737.83, 199.001, 686.055, 60.4239
3, -89.7322, 204.739, 1737.49, 199.011, 685.71, 60.5241
3, -89.7337, 204.74, 1737.28, 199.017, 685.506, 60.6236
3, -89.7363, 204.741, 1736.94, 199.026, 685.161, 60.7201
3, -89.7396, 204.743, 1736.48, 199.039, 684.704, 60.798
3, -89.7424, 204.745, 1736.12, 199.049, 684.348, 60.8599
3, -89.7451, 204.746, 1735.81, 199.058, 684.038, 60.9154
3, -89.7471, 204.747, 1735.61, 199.063, 683.838, 60.9715
3, -89.7509, 204.749, 1735.22, 199.074, 683.45, 61.0321
3, -89.7555, 204.751, 1734.72, 199.088, 682.949, 61.1622
3, -89.7589, 204.753, 1734.32, 199.1, 682.543, 61.2313
3, -89.7608, 204.754, 1734.05, 199.107, 682.275, 61.2313
3, -89.7618, 204.754, 1733.9, 199.111, 682.126, 61.3019
3, -89.7638, 204.756, 1733.57, 199.12, 681.8, 61.3728
3, -89.7662, 204.758, 1733.05, 199.135, 681.272, 61.4433
3, -89.7672, 204.759, 1732.73, 199.143, 680.954, 61.5135
3, -89.7682, 204.761, 1732.33, 199.154, 680.561, 61.6532
3, -89.7689, 204.762, 1732, 199.163, 680.227, 61.6532
3, -89.7691, 204.763, 1731.81, 199.169, 680.038, 61.723
3, -89.7693, 204.764, 1731.49, 199.178, 679.712, 61.7931
3, -89.7693, 204.766, 1731, 199.191, 679.229, 61.864
3, -89.7689, 204.767, 1730.69, 199.199, 678.921, 61.9354
3, -89.7684, 204.768, 1730.38, 199.208, 678.608, 62.007
3, -89.7676, 204.77, 1730.05, 199.217, 678.279, 62.0788
3, -89.7668, 204.771, 1729.8, 199.224, 678.025, 62.1507
3, -89.7657, 204.772, 1729.46, 199.233, 677.692, 62.2229
3, -89.7637, 204.774, 1728.96, 199.247, 677.193, 62.2952
3, -89.7627, 204.775, 1728.71, 199.254, 676.935, 62.3676
3, -89.7612, 204.776, 1728.36, 199.264, 676.585, 62.4403
3, -89.7601, 204.778, 1728.08, 199.271, 676.305, 62.5132
3, -89.7577, 204.78, 1727.5, 199.287, 675.734, 62.6595
3, -89.756, 204.781, 1727.15, 199.297, 675.376, 62.733
3, -89.7547, 204.782, 1726.88, 199.304, 675.108, 62.733
3, -89.7538, 204.783, 1726.69, 199.309, 674.919, 62.8064
3, -89.7518, 204.785, 1726.31, 199.32, 674.541, 62.8798
3, -89.7503, 204.786, 1726.04, 199.328, 674.266, 62.9535
3, -89.7466, 204.788, 1725.44, 199.344, 673.668, 63.0273
3, -89.7447, 204.79, 1725.14, 199.352, 673.374, 63.1012
3, -89.7424, 204.791, 1724.81, 199.361, 673.045, 63.1753
3, -89.741, 204.792, 1724.6, 199.367, 672.835, 63.2495
3, -89.7367, 204.794, 1724.01, 199.384, 672.238, 63.324
3, -89.7346, 204.796, 1723.72, 199.392, 671.949, 63.3986
3, -89.7322, 204.797, 1723.41, 199.401, 671.638, 63.4732
3, -89.7295, 204.799, 1723.04, 199.411, 671.271, 63.5479
3, -89.728, 204.8, 1722.84, 199.416, 671.073, 63.6227
3, -89.7238, 204.802, 1722.28, 199.432, 670.514, 63.6975
3, -89.7219, 204.803, 1722.01, 199.44, 670.24, 63.7726
3, -89.7196, 204.805, 1721.64, 199.45, 669.875, 63.8478
3, -89.7183, 204.806, 1721.42, 199.456, 669.651, 63.923
3, -89.7159, 204.808, 1721, 199.468, 669.233, 63.9983
3, -89.7133, 204.811, 1720.47, 199.483, 668.703, 64.0735
3, -89.7119, 204.812, 1720.19, 199.491, 668.425, 64.1487
3, -89.7104, 204.814, 1719.86, 199.501, 668.088, 64.2241
3, -89.7088, 204.815, 1719.51, 199.51, 667.746, 64.2996
3, -89.7078, 204.816, 1719.3, 199.516, 667.534, 64.3751
3, -89.7051, 204.819, 1718.72, 199.533, 666.958, 64.4508
3, -89.7033, 204.821, 1718.35, 199.544, 666.581, 64.5265
3, -89.7018, 204.823, 1718.01, 199.553, 666.242, 64.6023
3, -89.7008, 204.824, 1717.78, 199.56, 666.01, 64.6781
3, -89.6997, 204.825, 1717.51, 199.568, 665.742, 64.754
3, -89.6974, 204.828, 1716.87, 199.586, 665.107, 64.9061
3, -89.6964, 204.83, 1716.55, 199.595, 664.782, 64.9061
3, -89.6956, 204.832, 1716.26, 199.603, 664.495, 64.982
3, -89.6949, 204.833, 1716, 199.611, 664.236, 65.0579
3, -89.694, 204.835, 1715.63, 199.621, 663.86, 65.1338
3, -89.6935, 204.837, 1715.28, 199.631, 663.513, 65.2096
3, -89.693, 204.838, 1714.95, 199.641, 663.18, 65.2854
3, -89.6926, 204.84, 1714.55, 199.652, 662.79, 65.3613
3, -89.6919, 204.843, 1714.06, 199.667, 662.291, 65.4372
3, -89.6913, 204.845, 1713.68, 199.677, 661.916, 65.513
3, -89.6908, 204.847, 1713.35, 199.687, 661.588, 65.5888
3, -89.6903, 204.848, 1713.12, 199.694, 661.354, 65.6645
3, -89.6896, 204.849, 1712.81, 199.702, 661.049, 65.7402
3, -89.6879, 204.853, 1712.13, 199.722, 660.37, 65.8915
3, -89.6866, 204.855, 1711.75, 199.733, 659.991, 65.9671
3, -89.6856, 204.856, 1711.5, 199.74, 659.735, 65.9671
3, -89.6847, 204.858, 1711.25, 199.747, 659.487, 66.0426
3, -89.6831, 204.86, 1710.88, 199.758, 659.114, 66.1181
3, -89.6807, 204.862, 1710.4, 199.772, 658.638, 66.1937
3, -89.6784, 204.864, 1709.99, 199.784, 658.232, 66.2691
3, -89.6767, 204.866, 1709.66, 199.793, 657.899, 66.3444
3, -89.6757, 204.867, 1709.45, 199.799, 657.688, 66.4196
3, -89.6741, 204.869, 1709.13, 199.809, 657.367, 66.4948
3, -89.6714, 204.872, 1708.54, 199.826, 656.775, 66.5698
3, -89.67, 204.874, 1708.18, 199.836, 656.414, 66.6447
3, -89.6686, 204.876, 1707.81, 199.847, 656.046, 66.7196
3, -89.6676, 204.878, 1707.51, 199.856, 655.752, 66.7943
3, -89.6669, 204.879, 1707.27, 199.863, 655.507, 66.8689
3, -89.6656, 204.883, 1706.64, 199.881, 654.883, 66.9434
3, -89.6652, 204.885, 1706.32, 199.89, 654.557, 67.0176
3, -89.6649, 204.887, 1706.03, 199.899, 654.266, 67.0918
3, -89.6646, 204.888, 1705.74, 199.907, 653.975, 67.1658
3, -89.6644, 204.891, 1705.32, 199.92, 653.559, 67.2397
3, -89.6644, 204.894, 1704.79, 199.935, 653.031, 67.3136
3, -89.6644, 204.896, 1704.45, 199.945, 652.686, 67.3874
3, -89.6646, 204.898, 1704.07, 199.956, 652.312, 67.4611
3, -89.6649, 204.899, 1703.79, 199.965, 652.026, 67.5348
3, -89.665, 204.901, 1703.56, 199.971, 651.8, 67.6084
3, -89.6658, 204.905, 1702.87, 199.991, 651.114, 67.7548
3, -89.6662, 204.907, 1702.5, 200.002, 650.745, 67.8279
3, -89.6665, 204.908, 1702.28, 200.009, 650.516, 67.8279
3, -89.6669, 204.91, 1702.01, 200.017, 650.248, 67.9008
3, -89.6674, 204.912, 1701.58, 200.029, 649.818, 67.9737
3, -89.6682, 204.915, 1701, 200.046, 649.24, 68.1191
3, -89.6688, 204.918, 1700.63, 200.057, 648.868, 68.1191
3, -89.6693, 204.919, 1700.31, 200.066, 648.551, 68.1914
3, -89.6699, 204.921, 1699.96, 200.076, 648.206, 68.2636
3, -89.6706, 204.923, 1699.62, 200.086, 647.863, 68.3355
3, -89.6717, 204.926, 1699.1, 200.102, 647.347, 68.4072
3, -89.6724, 204.928, 1698.78, 200.111, 647.021, 68.4789
3, -89.6736, 204.93, 1698.41, 200.122, 646.649, 68.5504
3, -89.6747, 204.932, 1698.06, 200.132, 646.306, 68.6218
3, -89.6754, 204.933, 1697.89, 200.137, 646.131, 68.693
3, -89.678, 204.937, 1697.26, 200.155, 645.506, 68.7641
3, -89.6795, 204.938, 1696.93, 200.165, 645.177, 68.835
3, -89.6813, 204.941, 1696.56, 200.176, 644.802, 68.9058
3, -89.6829, 204.942, 1696.28, 200.184, 644.529, 68.9763
3, -89.6857, 204.945, 1695.82, 200.197, 644.066, 69.0466
3, -89.6894, 204.948, 1695.28, 200.213, 643.522, 69.1869
3, -89.6926, 204.95, 1694.86, 200.225, 643.105, 69.2567
3, -89.6954, 204.952, 1694.52, 200.235, 642.765, 69.2567
3, -89.6973, 204.953, 1694.31, 200.241, 642.555, 69.3265
3, -89.701, 204.955, 1693.91, 200.253, 642.154, 69.3961
3, -89.7047, 204.957, 1693.53, 200.263, 641.777, 69.4654
3, -89.7106, 204.96, 1692.98, 200.279, 641.225, 69.5345
3, -89.7134, 204.961, 1692.73, 200.286, 640.977, 69.6034
3, -89.7174, 204.963, 1692.39, 200.296, 640.636, 69.6721
3, -89.7213, 204.964, 1692.07, 200.305, 640.319, 69.7407
3, -89.7267, 204.967, 1691.66, 200.317, 639.902, 69.8091
3, -89.7353, 204.97, 1691.02, 200.335, 639.267, 69.9455
3, -89.7393, 204.971, 1690.73, 200.343, 638.974, 69.9455
3, -89.7425, 204.972, 1690.5, 200.35, 638.749, 70.0135
3, -89.7491, 204.974, 1690.04, 200.363, 638.284, 70.0812
3, -89.7566, 204.977, 1689.51, 200.378, 637.754, 70.1486
3, -89.761, 204.978, 1689.18, 200.387, 637.43, 70.2157
3, -89.7657, 204.98, 1688.82, 200.397, 637.068, 70.2823
3, -89.7692, 204.981, 1688.56, 200.404, 636.803, 70.3487
3, -89.774, 204.982, 1688.18, 200.415, 636.43, 70.4149
3, -89.7815, 204.985, 1687.55, 200.432, 635.795, 70.4809
3, -89.7848, 204.986, 1687.23, 200.441, 635.481, 70.5469
3, -89.7893, 204.988, 1686.77, 200.454, 635.015, 70.6127
3, -89.7919, 204.989, 1686.45, 200.462, 634.695, 70.6783
3, -89.7936, 204.99, 1686.21, 200.469, 634.459, 70.7438
3, -89.7954, 204.991, 1685.93, 200.476, 634.181, 70.8091
3, -89.7991, 204.994, 1685.24, 200.495, 633.491, 70.8741
3, -89.8005, 204.995, 1684.87, 200.505, 633.117, 70.9388
3, -89.8018, 204.996, 1684.47, 200.516, 632.719, 71.0034
3, -89.8024, 204.997, 1684.25, 200.522, 632.496, 71.0676
3, -89.8034, 204.999, 1683.61, 200.539, 631.858, 71.1315
3, -89.8036, 205, 1683.25, 200.549, 631.504, 71.195
3, -89.8034, 205.002, 1682.81, 200.561, 631.061, 71.2583
3, -89.8032, 205.003, 1682.6, 200.566, 630.852, 71.3214
3, -89.8026, 205.004, 1682.2, 200.577, 630.448, 71.3842
3, -89.8009, 205.006, 1681.59, 200.594, 629.837, 71.5094
3, -89.7998, 205.007, 1681.28, 200.602, 629.527, 71.5094
3, -89.7985, 205.008, 1680.97, 200.61, 629.22, 71.5715
3, -89.7968, 205.009, 1680.61, 200.62, 628.858, 71.6333
3, -89.7952, 205.01, 1680.31, 200.628, 628.556, 71.695
3, -89.7928, 205.012, 1679.88, 200.64, 628.133, 71.7564
3, -89.7892, 205.014, 1679.32, 200.655, 627.569, 71.8177
3, -89.7868, 205.015, 1678.96, 200.664, 627.213, 71.8788
3, -89.784, 205.017, 1678.57, 200.675, 626.821, 71.9395
3, -89.7809, 205.018, 1678.18, 200.686, 626.435, 72
3, -89.7758, 205.02, 1677.59, 200.702, 625.839, 72.1202
3, -89.7723, 205.022, 1677.19, 200.713, 625.439, 72.1798
3, -89.77, 205.023, 1676.93, 200.72, 625.182, 72.1798
3, -89.7669, 205.024, 1676.58, 200.729, 624.835, 72.2392
3, -89.7635, 205.025, 1676.2, 200.74, 624.457, 72.2986
3, -89.7615, 205.026, 1675.98, 200.746, 624.235, 72.3577
3, -89.7545, 205.029, 1675.21, 200.767, 623.459, 72.4753
3, -89.7511, 205.031, 1674.82, 200.778, 623.079, 72.4753
3, -89.7489, 205.032, 1674.58, 200.784, 622.836, 72.5339
3, -89.7452, 205.034, 1674.18, 200.795, 622.435, 72.5921
3, -89.7421, 205.035, 1673.83, 200.805, 622.088, 72.65
3, -89.7363, 205.038, 1673.22, 200.822, 621.472, 72.7075
3, -89.7329, 205.039, 1672.86, 200.832, 621.116, 72.7649
3, -89.7297, 205.041, 1672.53, 200.841, 620.785, 72.8222
3, -89.7258, 205.043, 1672.12, 200.853, 620.377, 72.8793
3, -89.7234, 205.044, 1671.87, 200.86, 620.12, 72.9361
3, -89.7174, 205.047, 1671.21, 200.879, 619.464, 72.9928
3, -89.7132, 205.049, 1670.72, 200.892, 618.978, 73.105
3, -89.7104, 205.051, 1670.38, 200.902, 618.639, 73.105
3, -89.7096, 205.051, 1670.28, 200.905, 618.539, 73.1609
3, -89.7054, 205.054, 1669.77, 200.919, 618.022, 73.2166
3, -89.701, 205.057, 1669.22, 200.935, 617.474, 73.2719
3, -89.6983, 205.058, 1668.85, 200.946, 617.106, 73.3269
3, -89.6954, 205.06, 1668.46, 200.957, 616.718, 73.3817
3, -89.6924, 205.063, 1668.03, 200.969, 616.282, 73.4362
3, -89.6893, 205.065, 1667.52, 200.984, 615.778, 73.4904
3, -89.687, 205.068, 1667.1, 200.996, 615.362, 73.5445
3, -89.6852, 205.069, 1666.75, 201.006, 615.011, 73.5981
3, -89.6838, 205.071, 1666.47, 201.014, 614.728, 73.6514
3, -89.6823, 205.073, 1666.14, 201.024, 614.397, 73.7045
3, -89.6806, 205.075, 1665.69, 201.037, 613.952, 73.7573
3, -89.6786, 205.079, 1665.05, 201.055, 613.306, 73.8098
3, -89.6778, 205.081, 1664.71, 201.065, 612.973, 73.8622
3, -89.6772, 205.082, 1664.37, 201.075, 612.63, 73.9142
3, -89.6767, 205.085, 1663.98, 201.086, 612.243, 73.966
3, -89.6765, 205.086, 1663.74, 201.093, 611.996, 74.0175
3, -89.6763, 205.09, 1663.04, 201.114, 611.302, 74.0687
3, -89.6766, 205.092, 1662.66, 201.125, 610.923, 74.1196
3, -89.677, 205.094, 1662.25, 201.137, 610.511, 74.1703
3, -89.6776, 205.096, 1661.9, 201.147, 610.16, 74.2206
3, -89.6782, 205.098, 1661.63, 201.155, 609.89, 74.2705
3, -89.6799, 205.101, 1660.98, 201.174, 609.24, 74.32
3, -89.681, 205.104, 1660.59, 201.185, 608.849, 74.3692
3, -89.6821, 205.106, 1660.19, 201.197, 608.447, 74.4182
3, -89.683, 205.108, 1659.88, 201.206, 608.139, 74.4669
3, -89.6839, 205.109, 1659.6, 201.214, 607.861, 74.5153
3, -89.686, 205.113, 1658.93, 201.233, 607.187, 74.5636
3, -89.6877, 205.115, 1658.49, 201.246, 606.751, 74.6117
3, -89.6894, 205.117, 1658.11, 201.257, 606.367, 74.6595
3, -89.6905, 205.119, 1657.88, 201.264, 606.139, 74.7072
3, -89.6927, 205.121, 1657.42, 201.277, 605.684, 74.7545
3, -89.6956, 205.124, 1656.82, 201.294, 605.081, 74.8014
3, -89.6972, 205.126, 1656.49, 201.304, 604.748, 74.8481
3, -89.6993, 205.128, 1656.04, 201.317, 604.301, 74.8943
3, -89.7009, 205.13, 1655.69, 201.327, 603.957, 74.9401
3, -89.7023, 205.132, 1655.38, 201.336, 603.64, 74.9857
3, -89.7046, 205.135, 1654.79, 201.353, 603.05, 75.0309
3, -89.7058, 205.137, 1654.38, 201.365, 602.646, 75.0759
3, -89.7073, 205.14, 1653.87, 201.379, 602.137, 75.1208
3, -89.7079, 205.141, 1653.63, 201.386, 601.89, 75.1654
3, -89.7089, 205.143, 1653.25, 201.397, 601.513, 75.2098
3, -89.7106, 205.146, 1652.6, 201.416, 600.869, 75.2983
3, -89.7117, 205.149, 1652.15, 201.429, 600.414, 75.3421
3, -89.7125, 205.15, 1651.84, 201.437, 600.108, 75.3421
3, -89.713, 205.151, 1651.64, 201.443, 599.905, 75.3859
3, -89.7144, 205.154, 1651.14, 201.457, 599.409, 75.4295
3, -89.716, 205.157, 1650.53, 201.475, 598.797, 75.4727
3, -89.7169, 205.158, 1650.17, 201.485, 598.436, 75.5156
3, -89.7178, 205.16, 1649.8, 201.495, 598.069, 75.5582
3, -89.719, 205.162, 1649.39, 201.507, 597.658, 75.6004
3, -89.72, 205.164, 1649.06, 201.517, 597.326, 75.6423
3, -89.7219, 205.167, 1648.47, 201.533, 596.739, 75.684
3, -89.723, 205.169, 1648.12, 201.543, 596.383, 75.725
3, -89.7242, 205.17, 1647.71, 201.555, 595.979, 75.7658
3, -89.7254, 205.173, 1647.26, 201.568, 595.531, 75.806
3, -89.7256, 205.174, 1647.06, 201.574, 595.324, 75.8474
3, -89.7253, 205.177, 1646.46, 201.59, 594.725, 75.8493
3, -89.7234, 205.179, 1645.92, 201.606, 594.187, 75.8977
3, -89.7209, 205.181, 1645.55, 201.616, 593.817, 75.9527
3, -89.7182, 205.182, 1645.19, 201.626, 593.453, 75.9941
3, -89.7155, 205.184, 1644.86, 201.636, 593.125, 76.0326
3, -89.713, 205.185, 1644.55, 201.644, 592.82, 76.0732
3, -89.7074, 205.189, 1643.86, 201.664, 592.129, 76.116
3, -89.7042, 205.191, 1643.42, 201.676, 591.687, 76.1587
3, -89.7014, 205.193, 1643.09, 201.686, 591.356, 76.1567
3, -89.6984, 205.194, 1642.72, 201.696, 590.989, 76.2025
3, -89.6933, 205.198, 1642.05, 201.715, 590.322, 76.3504
3, -89.6907, 205.2, 1641.68, 201.726, 589.951, 76.3504
3, -89.6884, 205.201, 1641.37, 201.735, 589.64, 76.4047
3, -89.6854, 205.204, 1640.96, 201.747, 589.229, 76.4442
3, -89.6825, 205.206, 1640.58, 201.758, 588.855, 76.4739
3, -89.6771, 205.209, 1639.95, 201.776, 588.216, 76.5304
3, -89.674, 205.211, 1639.61, 201.786, 587.877, 76.5304
3, -89.6707, 205.213, 1639.25, 201.796, 587.519, 76.5622
3, -89.6671, 205.215, 1638.89, 201.807, 587.156, 76.5953
3, -89.6637, 205.217, 1638.54, 201.817, 586.812, 76.6308
3, -89.6568, 205.221, 1637.85, 201.837, 586.126, 76.6676
3, -89.6533, 205.223, 1637.51, 201.847, 585.779, 76.7046
3, -89.6499, 205.225, 1637.14, 201.858, 585.411, 76.7404
3, -89.647, 205.227, 1636.81, 201.868, 585.084, 76.7751
3, -89.6429, 205.23, 1636.33, 201.882, 584.599, 76.8096
3, -89.6387, 205.233, 1635.76, 201.899, 584.03, 76.8435
3, -89.636, 205.236, 1635.32, 201.911, 583.597, 76.8771
3, -89.6339, 205.238, 1634.94, 201.923, 583.214, 76.9106
3, -89.6326, 205.24, 1634.67, 201.931, 582.944, 76.944
3, -89.6311, 205.242, 1634.32, 201.941, 582.598, 76.9774
3, -89.6287, 205.246, 1633.62, 201.962, 581.895, 77.0106
3, -89.6277, 205.249, 1633.22, 201.974, 581.493, 77.0436
3, -89.6269, 205.252, 1632.77, 201.988, 581.042, 77.0763
3, -89.6266, 205.253, 1632.54, 201.995, 580.81, 77.1089
3, -89.626, 205.256, 1632.07, 202.008, 580.348, 77.1409
3, -89.6258, 205.258, 1631.77, 202.017, 580.044, 77.1726
3, -89.6255, 205.262, 1631.09, 202.038, 579.368, 77.2041
3, -89.6255, 205.264, 1630.77, 202.048, 579.042, 77.2353
3, -89.6256, 205.267, 1630.35, 202.06, 578.621, 77.2663
3, -89.6258, 205.27, 1629.93, 202.073, 578.208, 77.2972
3, -89.6267, 205.274, 1629.33, 202.091, 577.602, 77.3279
3, -89.6278, 205.276, 1628.91, 202.103, 577.186, 77.3583
3, -89.629, 205.279, 1628.54, 202.114, 576.812, 77.3887
3, -89.6303, 205.281, 1628.23, 202.124, 576.509, 77.4187
3, -89.6324, 205.283, 1627.84, 202.135, 576.115, 77.4484
3, -89.6379, 205.288, 1627.1, 202.158, 575.375, 77.5067
3, -89.6414, 205.291, 1626.71, 202.169, 574.991, 77.5067
3, -89.6437, 205.292, 1626.48, 202.176, 574.754, 77.5355
3, -89.648, 205.295, 1626.04, 202.189, 574.319, 77.5639
3, -89.6525, 205.297, 1625.62, 202.202, 573.901, 77.592
3, -89.6588, 205.301, 1625.04, 202.219, 573.318, 77.62
3, -89.6636, 205.303, 1624.63, 202.231, 572.907, 77.6475
3, -89.669, 205.306, 1624.17, 202.244, 572.45, 77.6748
3, -89.6727, 205.308, 1623.87, 202.253, 572.144, 77.7019
3, -89.6764, 205.31, 1623.56, 202.262, 571.842, 77.7288
3, -89.6813, 205.312, 1623.16, 202.274, 571.443, 77.7555
3, -89.6906, 205.316, 1622.45, 202.295, 570.725, 77.7822
3, -89.6952, 205.318, 1622.09, 202.305, 570.37, 77.8088
3, -89.7007, 205.32, 1621.67, 202.317, 569.953, 77.8351
3, -89.7042, 205.322, 1621.41, 202.325, 569.686, 77.8612
3, -89.7143, 205.326, 1620.63, 202.347, 568.912, 77.9125
3, -89.7194, 205.328, 1620.25, 202.358, 568.534, 77.9125
3, -89.7243, 205.329, 1619.89, 202.368, 568.175, 77.9377
3, -89.7295, 205.331, 1619.52, 202.379, 567.805, 77.9627
3, -89.7344, 205.333, 1619.15, 202.389, 567.429, 77.9875
3, -89.7427, 205.336, 1618.47, 202.409, 566.754, 78.0363
3, -89.7476, 205.338, 1618.05, 202.42, 566.332, 78.0604
3, -89.7504, 205.34, 1617.69, 202.431, 565.969, 78.0604
3, -89.752, 205.341, 1617.43, 202.438, 565.707, 78.0844
3, -89.7542, 205.343, 1616.97, 202.45, 565.255, 78.1082
3, -89.755, 205.346, 1616.31, 202.469, 564.595, 78.1552
3, -89.7539, 205.347, 1615.97, 202.478, 564.249, 78.1552
3, -89.7524, 205.348, 1615.64, 202.488, 563.917, 78.1785
3, -89.7488, 205.351, 1615.11, 202.502, 563.396, 78.2015
3, -89.7452, 205.352, 1614.74, 202.512, 563.027, 78.2243
3, -89.7413, 205.354, 1614.39, 202.522, 562.673, 78.247
3, -89.7344, 205.356, 1613.84, 202.537, 562.125, 78.2693
3, -89.7275, 205.358, 1613.37, 202.55, 561.656, 78.2913
3, -89.721, 205.36, 1612.95, 202.562, 561.232, 78.3131
3, -89.7165, 205.361, 1612.66, 202.57, 560.941, 78.3349
3, -89.7071, 205.364, 1612.05, 202.588, 560.333, 78.3564
3, -89.7005, 205.366, 1611.63, 202.599, 559.915, 78.378
3, -89.6951, 205.368, 1611.27, 202.61, 559.551, 78.3994
3, -89.6901, 205.37, 1610.9, 202.62, 559.185, 78.4207
3, -89.684, 205.372, 1610.44, 202.633, 558.727, 78.4419
3, -89.6754, 205.375, 1609.8, 202.652, 558.087, 78.4627
3, -89.67, 205.377, 1609.42, 202.663, 557.709, 78.4834
3, -89.6637, 205.38, 1608.99, 202.675, 557.275, 78.5039
3, -89.6599, 205.381, 1608.73, 202.683, 557.011, 78.5243
3, -89.6548, 205.383, 1608.36, 202.693, 556.649, 78.5444
3, -89.6451, 205.387, 1607.65, 202.714, 555.934, 78.5641
3, -89.6404, 205.39, 1607.28, 202.725, 555.561, 78.5836
3, -89.6346, 205.392, 1606.81, 202.739, 555.099, 78.6031
3, -89.6306, 205.395, 1606.44, 202.75, 554.729, 78.6223
3, -89.6278, 205.396, 1606.16, 202.758, 554.445, 78.6413
3, -89.6211, 205.401, 1605.42, 202.78, 553.71, 78.6791
3, -89.6181, 205.403, 1605.03, 202.792, 553.32, 78.6791
3, -89.6155, 205.406, 1604.68, 202.803, 552.967, 78.6976
3, -89.613, 205.408, 1604.31, 202.814, 552.595, 78.7161
3, -89.6112, 205.41, 1604.02, 202.822, 552.309, 78.7343
3, -89.609, 205.413, 1603.62, 202.835, 551.904, 78.7525
3, -89.6058, 205.417, 1602.91, 202.856, 551.198, 78.7706
3, -89.6041, 205.42, 1602.5, 202.868, 550.786, 78.7886
3, -89.6027, 205.423, 1602.05, 202.882, 550.338, 78.8064
3, -89.602, 205.426, 1601.71, 202.892, 549.998, 78.8239
